Column1,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지지번주소,Latitude,Longitude,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,안전비상벨설치연도,관리기관명,관리기관전화번호
739,덕진구 근린공원20,방범용,공원,만성1호근린공원,전북특별자치도 전주시 덕진구 만성동   1346-7,35.84832025,127.0822396,단방향,Y,N,N,2021,전북특별자치도 전주시 공원관리과,063-281-2103
740,덕진구 근린공원21,방범용,공원,아람길공원,전북특별자치도 전주시 덕진구 인후동1가   858-3,35.83102485,127.1678172,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
741,덕진구 근린공원22,방범용,공원,붓내공원,전북특별자치도 전주시 덕진구 송천동2가   1339,35.87140771,127.1296104,단방향,Y,N,N,2020,전북특별자치도 전주시 공원관리과,063-281-2103
742,덕진구 근린공원23,방범용,공원,화산공원,전북특별자치도 전주시 덕진구 진북동 산 67,35.82456339,127.1287814,단방향,Y,N,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
743,어울림센터1,방범용,건물,어울림센터 1층 화장실,전북특별자치도 전주시 덕진구 송천동1가 186,35.85501829,127.1258282,단방향,N,N,Y,2018,전북특별자치도 전주시 시설관리공단 체육관운영부,063-239-2702
744,어울림센터2,방범용,건물,어울림센터 2층 화장실,전북특별자치도 전주시 덕진구 송천동1가 186,35.85501829,127.1258282,단방향,N,N,Y,2018,전북특별자치도 전주시 시설관리공단 체육관운영부,063-239-2702
745,실내체육관,방범용,화장실,실내체육관 야외화장실,전북특별자치도 전주시 덕진구 금암동 664-51,35.84420805,127.1292609,미연계,N,N,N,2020,전북특별자치도 전주시 시설관리공단 체육관운영부,063-239-2558
746,월드컵경기장1,방범용,화장실,전주 월드컵경기장 동측 공중화장실,전북특별자치도 전주시 덕진구 장동 531-8,35.86808385,127.0645032,미연계,N,N,N,2021,전북특별자치도 전주시 시설관리공단 월드컵운영부,063-239-2673
747,월드컵경기장2,방범용,화장실,전주 월드컵경기장 동남측 공중화장실,전북특별자치도 전주시 덕진구 장동 531-8,35.86808385,127.0645032,미연계,N,N,N,2021,전북특별자치도 전주시 시설관리공단 월드컵운영부,063-239-2673
748,월드컵경기장3,방범용,화장실,전주 월드컵경기장 남측 공중화장실,전북특별자치도 전주시 덕진구 장동 531-8,35.86808385,127.0645032,미연계,N,N,N,2021,전북특별자치도 전주시 시설관리공단 월드컵운영부,063-239-2673
749,종합경기장 야외화장실,방범용,화장실,전주시 종합경기장 야외(농구대근처),전북특별자치도 전주시 덕진구 덕진동1가 1282-2,35.84075454,127.127127,미연계,N,N,N,2016,전북특별자치도 전주시 시설관리공단 수영장운영부,063-239-2657
750,종합경기장 야구장 화장실,방범용,화장실,전주시 종합경기장 야구장,전북특별자치도 전주시 덕진구 덕진동1가 1282-2,35.84075454,127.127127,미연계,N,N,N,2021,전북특별자치도 전주시 시설관리공단 수영장운영부,063-239-2657
751,공원운영부1,방범용,화장실,덕진공원(정문),전북특별자치도 전주시 덕진구 덕진동1가 1316-2,35.84749476,127.1210312,양방향,Y,N,N,2020,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2604
752,공원운영부2,방범용,화장실,덕진공원(남문),전북특별자치도 전주시 덕진구 덕진동1가 1316-2,35.84749476,127.1210312,양방향,Y,N,N,2020,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2604
753,공원운영부3,방범용,화장실,덕진공원(후문),전북특별자치도 전주시 덕진구 덕진동1가 1316-2,35.84749476,127.1210312,양방향,Y,N,N,2020,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2604
754,공원운영부4,방범용,화장실,덕진체련공원 축구장 외부,전북특별자치도 전주시 덕진구 덕진동1가 산 2-1,35.85367053,127.1408646,단방향,Y,N,N,2016,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2616
755,공원운영부5,방범용,화장실,덕진체련공원 약수터,전북특별자치도 전주시 덕진구 덕진동1가 산 2-1,35.85367053,127.1408646,단방향,Y,N,N,2016,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2616
756,공원운영부6,방범용,화장실,덕진체련공원 구관리사,전북특별자치도 전주시 덕진구 덕진동1가 산 2-1,35.85367053,127.1408646,단방향,Y,N,N,2016,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2616
757,완산구 어린이공원25,방범용,공원,평화1공원,전북특별자치도 전주시 완산구 평화동1가   745-1,35.79205926,127.1375172,단방향,Y,N,N,2010,전북특별자치도 전주시 공원관리과,063-281-2695
758,완산구 어린이공원26,방범용,공원,재뜸공원,전북특별자치도 전주시 완산구 서신동   988,35.82684179,127.1234647,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
759,덕진구 어린이공원1,방범용,공원,구숙사공원,전북특별자치도 전주시 덕진구 인후동2가 1544-8,35.84090844,127.1471427,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
760,덕진구 어린이공원2,방범용,공원,진버들공원,전북특별자치도 전주시 덕진구 인후동1가   802-2,35.83554001,127.1633148,단방향,Y,Y,N,2019,전북특별자치도 전주시 공원관리과,063-281-2695
761,덕진구 어린이공원3,방범용,공원,호동골공원,전북특별자치도 전주시 덕진구 우아동1가 1124-5,35.82546444,127.1772309,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
762,덕진구 어린이공원4,방범용,공원,금평공원,전북특별자치도 전주시 덕진구 인후동2가 1556-1,35.84488645,127.1495855,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2695
763,덕진구 어린이공원5,방범용,공원,송천유적지공원,전북특별자치도 전주시 덕진구 송천동1가   816-1,35.86501667,127.1187318,단방향,Y,N,N,2008,전북특별자치도 전주시 공원관리과,063-281-2695
764,완산구 근린공원1,방범용,공원,기린공원(오목대),전북특별자치도 전주시 완산구 교동 산 1-3,35.81440238,127.1545707,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
765,완산구 근린공원2,방범용,공원,거마공원,전북특별자치도 전주시 완산구 삼천동1가   176-2,35.79902944,127.1200282,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
766,완산구 근린공원3,방범용,공원,그린공원(1),전북특별자치도 전주시 완산구 삼천동1가 659,35.79492105,127.1214444,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
767,완산구 근린공원4,방범용,공원,그린공원(2),전북특별자치도 전주시 완산구 삼천동1가 659,35.79492105,127.1214444,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
768,완산구 근린공원5,방범용,공원,강변공원,전북특별자치도 전주시 완산구 삼천동1가   724-1,35.79913644,127.1109993,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
769,완산구 근린공원6,방범용,공원,다가공원,전북특별자치도 전주시 완산구 중화산동1가   150-3,35.81415056,127.1377817,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
770,완산구 근린공원7,방범용,공원,선너머공원,전북특별자치도 전주시 완산구 중화산동2가   547,35.80987562,127.1265809,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
771,완산구 근린공원8,방범용,공원,제33호공원,전북특별자치도 전주시 완산구 중화산동2가   746-3,35.82235799,127.1144481,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
772,완산구 근린공원9,방범용,공원,태평문화공원,전북특별자치도 전주시 완산구 태평동   293,35.82405946,127.1376788,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
773,완산구 근린공원10,방범용,공원,중산공원,전북특별자치도 전주시 완산구 중화산동2가 687,35.82481774,127.1215819,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
774,완산구 근린공원11,방범용,공원,서일공원,전북특별자치도 전주시 완산구 서신동   960-3,35.83741908,127.1160863,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
775,완산구 근린공원12,방범용,공원,서신길공원,전북특별자치도 전주시 완산구 서신동 795,35.83159158,127.1144504,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
776,완산구 근린공원13,방범용,공원,도내기샘공원,전북특별자치도 전주시 완산구 서신동   794,35.83172792,127.1168157,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
777,완산구 근린공원14,방범용,공원,모롱지공원,전북특별자치도 전주시 완산구 효자동3가   1407-3,35.83650064,127.1033146,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
778,완산구 근린공원15,방범용,공원,서곡공원,전북특별자치도 전주시 완산구 효자동3가 1485,35.83371611,127.1041528,단방향,Y,N,N,2019,전북특별자치도 전주시 공원관리과,063-281-2103
779,완산구 근린공원16,방범용,공원,문학대1공원,전북특별자치도 전주시 완산구 효자동3가   1587,35.82918842,127.1051164,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
780,완산구 근린공원17,방범용,공원,문학대2공원,전북특별자치도 전주시 완산구 효자동3가   1523-1,35.8297097,127.1066936,단방향,Y,Y,N,2022,전북특별자치도 전주시 공원관리과,063-281-2103
781,공원운영부7,방범용,화장실,아중체련공원 관리사무실,전북특별자치도 전주시 덕진구 인후동1가 931-2,35.82550707,127.1660579,단방향,N,N,Y,2018,전북특별자치도 전주시 시설관리공단 공원운영부,063-239-2565
782,주차-1,방범용,화장실,중인동 모악산 공영주차장,전북특별자치도 전주시 완산구 중인동 1318-3,35.75808408,127.0866859,미연계,N,N,N,2011,전북특별자치도 전주시 시설관리공단 주차운영부,063-239-2615
783,주차-2,방범용,주차장,홍산광장 공영주차장,전북특별자치도 전주시 완산구 효자동3가 1538-9,35.81643779,127.1103087,미연계,N,N,N,2017,전북특별자치도 전주시 시설관리공단 주차운영부,063-239-2615
784,주차-3,방범용,주차장,비보이광장 공영주차장,전북특별자치도 전주시 완산구 효자동3가 1533-13,35.81644796,127.1076418,미연계,N,N,N,2017,전북특별자치도 전주시 시설관리공단 주차운영부,063-239-2615
785,주차-4,방범용,화장실,색장동 만남의 광장 공영주차장,전북특별자치도 전주시 완산구 색장동 583-3,35.78843975,127.1934117,미연계,N,N,N,2022,전북특별자치도 전주시 시설관리공단 주차운영부,063-239-2615
786,수유방1,약자보호,기타,전주역사 내 수유방,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,미연계,N,N,Y,2020,전북특별자치도 전주시 전주역,063-249-7017
787,전주역 화장실1,약자보호,화장실,전주역 남자장애인 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
788,전주역 화장실2,약자보호,화장실,전주역 여자장애인 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
789,전주역 화장실3,약자보호,화장실,전주역 남자 화장실 입구,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
790,전주역 화장실4,약자보호,화장실,전주역 여자 화장실 입구,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
791,전주역 화장실5,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
792,전주역 화장실6,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
793,전주역 화장실7,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
794,전주역 화장실8,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
795,전주역 화장실9,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
796,전주역 화장실10,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
797,전주역 화장실11,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
798,전주역 화장실12,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
799,전주역 화장실13,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
800,전주역 화장실14,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
801,전주역 화장실15,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
802,전주역 화장실16,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
803,전주역 화장실17,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
804,전주역 화장실18,약자보호,화장실,전주역 여자 화장실,전북특별자치도 전주시 덕진구 우아동3가 235-11,35.84968891,127.1634706,양방향,N,N,Y,2019,전북특별자치도 전주시 전주역,063-249-7017
805,신치항 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 신시도리 260,35.822192,126.475735,양방향,Y,N,N,2017,전북특별자치도 군산시청,063-454-5483
806,체육공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 수송동 851,35.96564,126.72095,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
807,시립도서관 부근 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 수송동 798-1,35.96595,126.7112,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
808,새들공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 수송동 785,35.9635,126.70898,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
809,선유2구 보건소앞 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 선유도리 279-8,35.81263,126.41285,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
810,인공암장(클라이밍센터) 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 1071-3,35.97968,126.68773,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
811,소룡 시민체육공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 237-1,35.98332,126.67601,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
812,동아아파트 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 1544,35.96965,126.68373,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
813,금강공원2 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 성산면 성덕리 461-13,36.01089,126.75814,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
814,금강호 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 성산면 성덕리 422-1,36.01316,126.75991,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
815,하구둑 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 성산면 성덕리 437,36.01337,126.75804,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
816,금강습지공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 성산면 성덕리 415-1,36.0218,126.76777,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
817,선유3구 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 선유도리 망주봉 일원,35.8228619,126.4129441,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
818,"선유2구, 3번 공중화장실",방범용,화장실,공중화장실 내부,전북특별자치도 군산시 선유도 해수욕장 (공유수면),35.8146218,126.4105713,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
819,"선유2구, 1번 공중화장실",방범용,화장실,공중화장실 내부,전북특별자치도 군산시 선유2구 공유수면,35.8123259,126.4163481,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
820,"선유2구, 4번 공중화장실",방범용,화장실,공중화장실 내부,전북특별자치도 군산시 선유2구 공유수면,35.8160245,126.4112896,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
821,산북주공 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 산북동 3543-2,35.9674748,126.6817901,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
822,유람선 선착장 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 비응도동 93,35.9357293,126.5266609,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
823,비응공원2 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 비응도동 36-7,35.9438221,126.5383308,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
824,비응공원1 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 비응도동 36-7,35.9438221,126.5383308,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
825,미원지구 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 미원동 236-5,35.97943,126.71611,양방향,Y,N,N,2017,전북특별자치도 군산시청,063-454-5483
826,국토부교량전시관앞 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 무녀도리 산 4-1,35.8086584,126.4383182,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
827,오토캠핑장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 무녀도리 223-4,35.8035998,126.4242309,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
828,대야시장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 대야면 산월리 401-3,35.94528,126.81726,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
829,연안도로변 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 내흥동 903,35.9996303,126.7523349,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
830,주공4차아파트내 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 45-5,35.9671958,126.7099662,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
831,주공5차아파트내 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 45-3,35.96887,126.70849,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
832,신일아파트 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 156,35.9595541,126.6963392,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
833,우성아파트 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 155-8,35.9590958,126.7018705,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
834,은파 - 4호,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 153-40,35.96205,126.69907,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
835,은파 - 3호,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 1223-5,35.95545,126.68926,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
836,나운배수지 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 1125,35.96723,126.69094,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
837,나운초교뒤 주차장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 1072-2,35.973258,126.6918253,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
838,해망굴 앞 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 금동 12-22,35.9902893,126.7057127,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
839,동백대교20호광장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 금동 1-117,35.99415,126.70678,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
840,경장동경로당 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 경장동 494-18,35.97263,126.73069,양방향,Y,N,N,2017,전북특별자치도 군산시청,063-454-5483
841,철길 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 경암동 528-7,35.9813408,126.7370198,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
842,청소년 문화공간 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 개복동 1-3,35.9857162,126.7133641,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
843,선유3구 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥도면 선유도리 474,35.8255086,126.4160174,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
844,신시도 마을 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥도면 신시도리 248,35.8176487,126.4527151,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
845,몽돌해수욕장앞 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥도면 신시도리 247-1,35.8230945,126.4613482,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
846,생말공원내 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 오식도동 508,35.969953,126.5694107,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
847,대야천주교회 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 대야면 산월리 377-1,35.9437981,126.8167008,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
848,무녀도전망대 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥도면 무녀도리 산126-2,35.8042388,126.4367011,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
849,늘푸른도서관 뒤 제43공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 나운동 153-10,35.9607226,126.698381,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
850,새만금관광안내소 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 비응도동 121,35.9434894,126.534544,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
851,제12공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 산북동 3585-4,35.9629361,126.6807943,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
852,동신교회옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 월명동 21-16,35.9833238,126.7068621,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
853,해돋이공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 송창동 3-170,35.9820064,126.7111547,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
854,3.1운동 기념관 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 구암동 358-12,35.9860549,126.7418517,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
855,경포천변1 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 수송동 17-36,35.9638546,126.7221714,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
856,말랭이마을 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 절골2길 17-1,35.9867734,126.7057743,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
857,신흥동 공영주차장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 개복동 1-3,35.9866267,126.7045985,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
858,군봉배수지 축구장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 산59-17,35.97525,126.74965,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
859,노바파크 옆 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 848-5,35.97071,126.73527,양방향,Y,N,N,2019,전북특별자치도 군산시청,063-454-5483
860,34호 근린공원 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 조촌동 2-99,35.97893,126.74438,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
861,장자도주차장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 옥도면 장자도리 13-3,35.8117916,126.3978945,양방향,Y,N,N,2022,전북특별자치도 군산시청,063-454-5483
862,은적사체육시설 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 127-1,35.97342,126.68519,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
863,소룡체육공원3차 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 1675-1(소룡동체육공원3차),35.96974,126.6565,양방향,Y,N,N,2018,전북특별자치도 군산시청,063-454-5483
864,소룡체육공원2차 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 소룡동 1675-1(소룡동체육공원2차),35.96974,126.6565,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
865,산북주공 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 산북동 3543-3,35.96767,126.68175,양방향,Y,N,N,2023,전북특별자치도 군산시청,063-454-5483
866,산북시영아파트 뒤 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 산북동 3532,35.96913,126.67724,양방향,Y,N,N,2019,전북특별자치도 군산시청,063-454-5483
867,오리알약수터 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 구암동 48-10,35.97921,126.75801,양방향,Y,N,N,2014,전북특별자치도 군산시청,063-454-5483
868,경포천변2 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 경장동 7-9,35.96977,126.72429,양방향,Y,N,N,2021,전북특별자치도 군산시청,063-454-5483
869,동부시장 공중화장실,방범용,화장실,공중화장실 내부,전북특별자치도 군산시 경암동 679-2,35.97547,126.72868,양방향,Y,N,N,2019,전북특별자치도 군산시청,063-454-5483
870,산림녹지과 10,방범용,화장실,달빛공원,전북특별자치도 정읍시 수성동 963-2,35.5778666,126.8525536,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
871,산림녹지과 9,방범용,화장실,제일공원,전북특별자치도 정읍시 수성동 918-5,35.5829427,126.855563,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
872,산림녹지과 8,방범용,화장실,수성공원,전북특별자치도 정읍시 수성동 918-3,35.5843733,126.8550441,양방향,Y,N,N,2018,전북특별자치도 정읍시청,063-539-5772
